id,question,original_answer,generated_answer,relevance,reasoning,generation_input_tokens,generation_output_tokens,generation_cost_usd
93,What games can I play on iPhone or iPad?,"Only games that support full or partial gamepad are playable on iPhones or iPads. You can only use a keyboard or mouse for navigating game menus or for typing in usernames and passwords. If you wish to play games that require a keyboard and mouse, please download our app on another device such as Windows, macOS, Android, or Chromebook.",Only games that support full or partial gamepad are playable on iPhones or iPads. Keyboard and mouse can be used only for game menus or typing usernames and passwords.,RELEVANT,"The generated answer matches the original answer’s core point: on iPhone or iPad, only games with full or partial gamepad support are playable, and keyboard/mouse are limited to menus and typing.",706,38,0.0007005
28,Why do free GeForce NOW users get sponsorship messages?,"GeForce NOW Free memberships provide unparalleled gaming value by allowing users to game on a GeForce PC at no cost. To help provide ongoing support for the free service, starting March 5, 2024, users will experience up to two minutes of video sponsorship messages before each free gaming session while in queue. We anticipate that this change will reduce average wait times for free members over time.","To help provide ongoing support for the free service, GeForce NOW Free members may see up to two minutes of video sponsorship messages before each free gaming session while in queue. This change is intended to reduce average wait times over time.",RELEVANT,"The generated answer matches the original explanation: sponsorship messages support the free service and are shown before free sessions while in queue, with the goal of reducing wait times.",866,50,0.0008745
92,How do I use GeForce NOW on my iPhone or iPad?,Launch Safari and visit https://play.geforcenow.com . Follow the instruction prompt to set up GeForce NOW to play: 1. Tap the ‘Share’ button on the tool bar. 2. Select ‘Add to Home Screen’ from the menu. 3. Launch GeForce NOW from your home screen.,"Launch Safari and visit https://play.geforcenow.com. Then tap the Share button, select Add to Home Screen, and launch GeForce NOW from your home screen.",RELEVANT,"The generated answer matches the original instructions for using GeForce NOW on iPhone or iPad: open Safari, visit the site, add it to the Home Screen via Share, and launch from the home screen.",586,39,0.000615
70,Do server location settings in the GeForce NOW app apply to Install-to-Play games?,"When you first purchase an Install-to-Play game, your persistent storage location is set. You can change it later if needed, but keep in mind — changing it will erase all of your saved data for Install-to-Play games. Also, note that for Install-to-Play titles, the server location setting in the GeForce NOW app won’t apply; these games always run from the storage location you selected. The server location preference still works normally for Ready-to-Play games.","No. For Install-to-Play games, the server location setting in the GeForce NOW app won’t apply; these games always run from the storage location you selected.",RELEVANT,"The generated answer correctly states that server location settings in the GeForce NOW app do not apply to Install-to-Play games and that these games run from the selected storage location, matching the original answer.",1019,38,0.00093525
9,Where can I find the system requirements for GeForce NOW?,"Please visit the System Requirements page for info on system requirements, including internet speed.","Please visit the System Requirements page for info on system requirements, including internet speed.",RELEVANT,The generated answer matches the original answer exactly and directly answers where to find the system requirements for GeForce NOW.,712,20,0.000624
42,Can GeForce NOW memberships run out because of capacity?,Yes. All GeForce NOW memberships are limited and may sell out based on current capacity.,Yes. All GeForce NOW memberships are limited and may sell out based on current capacity.,RELEVANT,The generated answer matches the original answer exactly and correctly states that GeForce NOW memberships can sell out based on capacity.,921,22,0.00078975
48,Will my membership revert to Founders after downgrading from GeForce NOW Ultimate?,"Your membership will revert back to Founders as long as you stay on a premium membership with a valid payment method on file. If you downgrade to Free, you will lose your ‘Founders for Life’ benefits.","Your membership will revert back to Founders as long as you stay on a premium membership with a valid payment method on file. If you downgrade to Free, you will lose your “Founders for Life” benefits.",RELEVANT,"The generated answer matches the original answer and directly addresses the question. It correctly states that the membership reverts to Founders if staying on a premium plan with a valid payment method, and that downgrading to Free removes Founders for Life benefits.",1004,47,0.0009645
55,How long do I have to use my Day Pass value toward a premium membership?,"Day Passes start immediately upon checkout, and expire after 24 consecutive hours. New members, without a recurring subscription, will revert to a free account once the Day Pass expires. Members have 48 hours to apply the value of their last Day Pass purchased to a premium membership.",Members have 48 hours to apply the value of their last Day Pass purchased to a premium membership.,RELEVANT,The generated answer directly and correctly states the 48-hour timeframe from the original answer. It is concise but consistent and sufficient for the question.,571,24,0.00053625
50,How can I tell if I’m still in the downgrade window for my Founders membership?,"When a member downgrades their membership, they may still have an active period before their account is transitioned to Free status, depending on their billing date. You’ll see if you’re in this downgrade window by viewing your information in the GeForce NOW account portal. If you are still within your billing cycle, you can reinstate your Founders membership and retain the Founders For Life benefit.","You can check your account information in the GeForce NOW account portal. If you’re still within your billing cycle, you’re in the downgrade window.",RELEVANT,"The generated answer matches the original answer’s core guidance: check the GeForce NOW account portal and determine downgrade window status by whether the billing cycle is still active. It is slightly shorter and omits the reinstatement/Founders For Life detail, but it remains correct and sufficiently answers the question.",955,34,0.00086925
94,What are the compatible iPhones for GeForce NOW?,An iPhone with iOS 15.4 or later or an iPad with iPadOS 15.4 or later. You can find a list of compatible devices on Apple’s website or on our systems requirements .,An iPhone with iOS 15.4 or later. You can find a list of compatible devices on Apple’s website or on the system requirements page.,PARTLY_RELEVANT,"The generated answer correctly mentions iPhones with iOS 15.4 or later and the system requirements page, but it omits the iPad compatibility included in the original answer.",608,36,0.000618
72,Do I need to update my NVIDIA drivers myself?,No. All driver and game updates are automatically managed by NVIDIA.,No. All driver and game updates are automatically managed by NVIDIA.,RELEVANT,The generated answer exactly matches the original answer and directly answers the question consistently.,854,17,0.000717
83,Why doesn’t GeForce NOW show the letters I press on my non-US keyboard?,"We do see this issue with non-US Keyboards and are trying to find a way to improve it. In the meantime, we recommend using US English keyboards, or the NVIDIA on-screen control (OSC) keyboard, or Steam Big Picture keyboard to type in characters such as @. However, if you have a Uplay account with non ASCII characters, you cannot use the NVIDIA OSC keyboard or a US English keyboard. You may need to change your password to log in to Uplay on GeForce NOW.","We do see this issue with non-US keyboards and are trying to improve it. In the meantime, we recommend using a US English keyboard, the NVIDIA on-screen control (OSC) keyboard, or the Steam Big Picture keyboard.",RELEVANT,"The generated answer matches the original response’s main explanation and recommended workarounds for non-US keyboards. It omits the extra note about Uplay/non-ASCII characters, but the core answer is consistent and sufficiently complete.",628,49,0.0006915
50,"My Founders membership is set to downgrade, but I want to keep Founders for Life — what do I do?","When a member downgrades their membership, they may still have an active period before their account is transitioned to Free status, depending on their billing date. You’ll see if you’re in this downgrade window by viewing your information in the GeForce NOW account portal. If you are still within your billing cycle, you can reinstate your Founders membership and retain the Founders For Life benefit.","If you are still within your billing cycle, you can reinstate your Founders membership in the GeForce NOW account portal and keep the Founders For Life benefit.",RELEVANT,"The generated answer matches the original answer’s key point: if the member is still within the billing cycle/downgrade window, they can reinstate Founders in the account portal to keep the Founders For Life benefit. It is slightly more concise and omits the detail about checking the downgrade window, but it is still correct and answers the question.",982,37,0.000903
89,Which Chromebooks are compatible with GeForce NOW?,We support a number of Chromebooks. The full list of compatible devices is available on the system requirements page.,We support a number of Chromebooks. The full list of compatible devices is available on the system requirements page.,RELEVANT,The generated answer matches the original answer exactly and directly addresses the question by stating that a number of Chromebooks are supported and the full list is on the system requirements page.,604,26,0.00057
5,Does GeForce NOW require me to own the game first?,"Yes, you need to own or purchase a game from one of the supported game stores before playing it on GeForce NOW. The service also supports hundreds of the most popular free-to-play games. Members can play games they already own by connecting to top PC game stores, including Ubisoft Connect, Battle.net , EA app, GOG, Epic Games Store, Steam and Xbox.","Yes, you need to own or purchase a game from one of the supported game stores before playing it on GeForce NOW. The service also supports hundreds of popular free-to-play games.",RELEVANT,"The generated answer correctly states that you must own or purchase a game first and notes free-to-play support, which matches the original answer. It is just less detailed by omitting specific supported stores.",927,41,0.00087975
65,How are Install-to-Play games different from Ready-to-Play games?,"Install-to-Play games are titles you can install and play from your own Steam library, as long as the publisher has opted in to support Steam Cloud Gaming . You manage what you play, and can optionally purchase a storage plan to keep your installed games and saved data in the cloud for games that don’t support Steam cloud saves. More will be added as publishers opt-in their games for Steam Cloud Gaming. Ready-to-Play games are designed for instant access, and are highlighted each week on GFN Thursday. They are always kept updated, tested for a seamless experience, and NVIDIA manages all the backend work, ensuring the most popular games are readily available. You can jump right into playing them without any installation steps. Ready-to-Play games do not count against your 100 GB storage.","Install-to-Play games let you install and play thousands of Steam games from your own library on GeForce NOW cloud storage. Ready-to-Play games are instantly available, always updated and tested by NVIDIA, and require no installation.",PARTLY_RELEVANT,"The answer correctly contrasts Install-to-Play as needing installation from the user's Steam library and Ready-to-Play as instantly available with no installation and managed by NVIDIA. However, it omits important details from the original answer, such as Steam Cloud Gaming opt-in, optional storage plans, and that Ready-to-Play games do not count against the 100 GB storage.",1025,50,0.00099375
10,Do I need to choose a membership after making an NVIDIA account?,"After creating an NVIDIA account, you may need to take an additional step of selecting a membership type. You can do this either by visiting geforcenow.com and clicking “Join Now”, or by visiting the NVIDIA account portal to select a membership.","Yes. After creating an NVIDIA account, you may need to select a membership type by visiting geforcenow.com and clicking “Join Now,” or by using the NVIDIA account portal.",RELEVANT,The generated answer matches the original response: it says a membership selection may be needed after account creation and gives the same two ways to do it.,746,41,0.000744
7,Who should I contact if I run into an issue while streaming a game?,You can work with a Customer Care agent here . Our product and support teams are ready to assist when they can. You can alert us to your issue by pressing the exclamation icon in-app.,You can work with a Customer Care agent here. You can also alert support by pressing the exclamation icon in-app.,RELEVANT,The generated answer matches the original answer’s guidance: contact a Customer Care agent and use the in-app exclamation icon to report the issue. It is consistent and sufficiently complete.,863,28,0.00077325
23,Can I remove a credit card or other saved payment method from GeForce NOW?,"Log into your account and visit the GeForce NOW membership section. Under Payment Methods, click Update to view payment methods on file. You can delete most saved payment methods from your account, except for the one currently tied to an active subscription. This is to ensure uninterrupted service and prevent accidental subscription cancellations.","Log into your account and go to the GeForce NOW membership section. Under Payment Methods, click Update to view saved payment methods. You can delete most saved payment methods, except the one currently tied to an active subscription.",RELEVANT,"The generated answer matches the original answer’s main guidance: go to the membership section, open Payment Methods, and note that most saved methods can be deleted except the one tied to an active subscription. It is slightly less complete, but still answers the question correctly.",778,48,0.0007995
75,How do I install a game on GeForce NOW?,Games must be accessed from the digital stores. You will be prompted to log in to verify that you own the game before you can play it on GeForce NOW. You must also accept any license agreements that are part of the normal download and install experience set by the publisher.,Games must be accessed from the digital stores. You will be prompted to log in to verify that you own the game before you can play it on GeForce NOW. You must also accept any license agreements that are part of the normal download and install experience set by the publisher.,RELEVANT,The generated answer matches the original answer exactly and fully addresses how games are installed/accessed on GeForce NOW.,706,59,0.000795
60,Do Day Passes work together if I buy more than one?,"No, day passes cannot be stacked.","No, day passes cannot be stacked.",RELEVANT,The generated answer matches the original answer exactly and directly answers the question.,551,12,0.00046725
39,How fast does my connection need to be for 4K 120 FPS on GeForce NOW Ultimate?,"GeForce NOW recommends at least 65Mbps for streaming up to 5120x2180p at 120 fps, 55Mbps for 2560x1440p at 240 FPS for most iMacs or 2560x1600p at 240 FPS for most MacBooks, 48Mbps for 1920x1080 at 360 FPS, 45Mbps for streaming up to 4K at 120 FPS, and 25 Mbps for FHD resolutions at 60 FPS. And for the new Cinematic Quality Streaming mode, we recommend 100 Mbps for the best quality. We also recommend a hardwired Ethernet connection, or a 5GHz wireless router. Please visit the System Requirements page for specific device compatibility, hardware recommendations and details on supported regions. You can also read this knowledge base article for more details on how to set up your device for your GeForce NOW Ultimate membership.",GeForce NOW recommends at least 45 Mbps for streaming up to 4K at 120 FPS.,RELEVANT,The generated answer directly and correctly answers the question using the key figure from the original answer: 45 Mbps for up to 4K at 120 FPS.,1040,25,0.0008925
27,"If I redeem a GeForce NOW gift card during a discounted membership period, will it affect my billing date or pricing?","Gift card and promotion redemptions are temporarily unavailable for GeForce NOW premium members including Founders, Performance and Ultimate and will resume soon. Yes, though you should be aware that redeeming a gift card during a discounted membership period can change your billing date, and may cause you to lose your discounted pricing. For example, if you have two months remaining in a 6-month discounted membership, and you redeem a 3-month gift card, the remaining two months of discounted pricing would not carry over after completion of the gift card duration.",Yes. Redeeming a gift card during a discounted membership period can change your billing date and may cause you to lose your discounted pricing.,RELEVANT,The generated answer correctly states the main point from the original answer: redeeming a gift card during a discounted membership period can change the billing date and may affect discounted pricing. It is concise but consistent with the original.,946,31,0.000849
12,Are monthly and 12-month Performance and Ultimate memberships considered premium?,"Premium memberships refer to all GeForce NOW paid memberships, specifically monthly and 12-month Performance and Ultimate memberships. Offerings may vary by region. These plans provide members a streaming experience with higher resolutions and frame rates powered by NVIDIA technology including Ray Tracing, NVIDIA DLSS and Reflex, as well as faster access to streaming over free users. Premium members also gain access to exclusive features, including the ability to save in-game graphics settings across sessions, support for select in-game mods (like the top 25+ World of Warcraft Addons via CurseForge, as well as Creation Club mods for The Elder Scrolls V: Skyrim Special Edition, Starfield and Fallout 4). Premium members also have access to Install-to-Play, where they can install, download and play thousands of additional Steam games that have opted-in to Steam Cloud Gaming by the game publisher. Learn more about Install-to-Play, or visit the GeForce NOW games page to see which games are currently available.","Yes. Premium memberships refer to all GeForce NOW paid memberships, specifically monthly and 12-month Performance and Ultimate memberships.",RELEVANT,"The generated answer directly states that monthly and 12-month Performance and Ultimate memberships are premium, matching the original answer exactly on the key point.",949,28,0.00083775
37,"Are 6-month Ultimate memberships still available, or have they changed to 12-month memberships?","Ultimate 6-month memberships have been replaced by new 12-month memberships, giving users a full year of the highest-performance cloud gaming experience. If you’re currently on a 6-month Ultimate membership, you’ll continue to be billed on a biannual basis, as long as your account remains in good standing. Please note: if you upgrade or downgrade your membership, you will not be able to return to your current 6-month plan.","Ultimate 6-month memberships have been replaced by new 12-month memberships. If you’re currently on a 6-month Ultimate membership, you’ll keep being billed every six months as long as your account remains in good standing.",RELEVANT,"The generated answer matches the original answer’s main point that 6-month Ultimate memberships were replaced by 12-month memberships, and it correctly notes that existing 6-month members continue biannual billing if in good standing. It omits the caveat about not being able to return to the 6-month plan after upgrading or downgrading, but this is still sufficiently correct and complete.",1034,49,0.000996
5,Are free-to-play games available on GeForce NOW without purchasing them?,"Yes, you need to own or purchase a game from one of the supported game stores before playing it on GeForce NOW. The service also supports hundreds of the most popular free-to-play games. Members can play games they already own by connecting to top PC game stores, including Ubisoft Connect, Battle.net , EA app, GOG, Epic Games Store, Steam and Xbox.",Yes. GeForce NOW supports hundreds of popular free-to-play games.,PARTLY_RELEVANT,"The generated answer is consistent with the original in stating that free-to-play games are supported, but it omits the key condition that users generally need to own or purchase supported games before playing on GeForce NOW. It answers the question only partially.",898,18,0.0007545
4,Does GeForce NOW have a list of supported games?,"GeForce NOW supports two types of games to give you the widest choice of titles possible, with an expansive cloud gaming library of over 4,500 games. Ready-to-Play games are available to stream instantly and always kept up to date. They’re tested for a seamless experience. In addition, premium members have access to Install-to-Play games, which they can install, download and play thousands of additional Steam games that have opted-in to Steam Cloud Gaming by the game publisher, with more to be added each week. Learn more about Install-to-Play , or visit the GeForce NOW games page to see which games are currently available.","Yes. GeForce NOW has an expansive cloud gaming library of over 4,500 games, and you can visit the GeForce NOW games page to see which titles are currently available.",RELEVANT,"The generated answer correctly says GeForce NOW has a games list and points to the GeForce NOW games page, which matches the original answer. It is slightly less detailed because it omits the Ready-to-Play and Install-to-Play distinction, but it still answers the question accurately.",611,41,0.00064275
37,Why did my Ultimate 6-month membership get replaced by a 12-month plan?,"Ultimate 6-month memberships have been replaced by new 12-month memberships, giving users a full year of the highest-performance cloud gaming experience. If you’re currently on a 6-month Ultimate membership, you’ll continue to be billed on a biannual basis, as long as your account remains in good standing. Please note: if you upgrade or downgrade your membership, you will not be able to return to your current 6-month plan.","Ultimate 6-month memberships have been replaced by new 12-month memberships to give users a full year of the highest-performance cloud gaming experience. If you were already on a 6-month Ultimate membership, you’ll continue to be billed biannually as long as your account remains in good standing. If you upgrade or downgrade, you won’t be able to return to the current 6-month plan.",RELEVANT,"The generated answer matches the original answer in substance: it explains that 6-month Ultimate memberships were replaced by 12-month memberships, mentions continued biannual billing for existing users in good standing, and notes the restriction on returning to the 6-month plan after changing membership.",962,84,0.0010995
14,"If I run out of playtime before the month ends, what can I do?","Playtime resets every month. You can check your exact reset date anytime in your Account Portal . If you reach your max playtime within the month, you can purchase additional playtime hours to keep playing with all your premium benefits. Additional playtime can be purchased directly within your Account Portal. Or continue playing with access to basic rigs and no access to other premium member benefits until your playtime resets. Starting April 30, 2026, premium members will still have access to Install-to-Play games even if they haven’t purchased additional playtime.","If you reach your max playtime within the month, you can purchase additional playtime hours in your Account Portal to keep playing with all your premium benefits. Or you can continue playing with access to basic rigs and no access to other premium member benefits until your playtime resets.",RELEVANT,"The generated answer correctly explains the two main options when playtime runs out: buy additional playtime in the Account Portal or continue on basic rigs until the monthly reset. It omits some details from the original, but remains consistent and sufficiently answers the question.",773,59,0.00084525
53,Where do I go in the app to confirm my Founders membership status?,"You can view your membership from the app under Settings, under the GeForce NOW Membership section. Here you can confirm if your account qualifies for the Founders For Life program. Founders members will receive a special VIP Founders member badge in their account and in-app.","Go to **Settings** in the app, then the **GeForce NOW Membership** section. There you can confirm your Founders membership status and whether you qualify for the Founders For Life program.",RELEVANT,The generated answer matches the original answer’s location in the app (Settings > GeForce NOW Membership) and correctly states that you can confirm Founders membership status and Founders For Life qualification there.,644,44,0.000681
36,How is GeForce NOW Ultimate different from other membership plans?,"Ultimate is the highest performance GeForce NOW membership plan, designed for members who want the best cloud gaming experience. The Ultimate membership offers exclusive access to GeForce RTX 5080 gaming rigs and delivers up to 5K HDR 120 FPS with DLSS 4, 2.8x faster frame rates, and Cinematic Quality Streaming — all powered by the cloud. Ultimate memberships also offer the shortest wait times and the longest session lengths, and takes cloud gaming to the next level.","GeForce NOW Ultimate is the highest performance membership plan. Compared with other plans, it offers exclusive access to GeForce RTX 5080 gaming rigs, up to 5K HDR 120 FPS with DLSS 4, 2.8x faster frame rates, Cinematic Quality Streaming, the shortest wait times, and the longest session lengths.",RELEVANT,"The generated answer matches the original answer’s key points about Ultimate being the highest performance plan and its exclusive RTX 5080 rigs, 5K HDR 120 FPS with DLSS 4, faster frame rates, Cinematic Quality Streaming, shorter wait times, and longer session lengths. It is consistent and complete enough.",828,74,0.000954
19,Are there different accepted payment methods for GeForce NOW by region?,"GeForce NOW supports different forms of payment globally. For more information on accepted payment types and variances by region, please refer to this knowledge base article .",GeForce NOW supports different forms of payment globally. Accepted payment types can vary by region. Please refer to the knowledge base article for more information.,RELEVANT,"The generated answer matches the original answer’s meaning: it states that GeForce NOW supports different payment methods globally, that accepted types vary by region, and directs the user to the knowledge base article for details.",735,33,0.00069975
64,Is there a way to filter GeForce NOW to show only Install-to-Play games?,"You can browse all the Install-to-Play games in the GeForce NOW app by going to the Install-to-Play section and clicking SEE ALL, checking game details for the Install-to-Play label, or by using the filters in the app to see all Install-to-Play games.",Yes. You can use the filters in the GeForce NOW app to see only Install-to-Play games.,RELEVANT,The generated answer directly addresses the question and matches the original answer’s point that GeForce NOW filters can be used to see Install-to-Play games. It is a concise but correct subset of the original response.,701,26,0.00064275
77,Are Bluetooth or USB wired controllers supported on newer SHIELD models for GeForce NOW?,"Yes, you can use the SHIELD controller to play games on GeForce NOW, and newer SHIELD models support third-party Bluetooth or USB-wired controllers. Please check our system requirements for a complete list of supported peripherals.","Yes, newer SHIELD models support third-party Bluetooth or USB-wired controllers for GeForce NOW.",RELEVANT,"The generated answer matches the original answer’s main point that newer SHIELD models support third-party Bluetooth or USB-wired controllers for GeForce NOW. It is slightly shorter and omits the SHIELD controller mention and the note about checking system requirements, but it remains correct and sufficient.",674,24,0.0006135
5,Which game stores do I need to connect to use games I already own on GeForce NOW?,"Yes, you need to own or purchase a game from one of the supported game stores before playing it on GeForce NOW. The service also supports hundreds of the most popular free-to-play games. Members can play games they already own by connecting to top PC game stores, including Ubisoft Connect, Battle.net , EA app, GOG, Epic Games Store, Steam and Xbox.","You can connect to top PC game stores, including Ubisoft Connect, Battle.net, EA app, GOG, Epic Games Store, Steam, and Xbox.",RELEVANT,"The generated answer directly lists the supported game stores needed to use owned games on GeForce NOW, matching the original answer. It is concise but correct and complete enough for the question.",923,35,0.00084975
43,Can I use a GeForce NOW gift card to get an Ultimate membership?,"Gift card and promotion redemptions are temporarily unavailable for GeForce NOW premium members including Founders, Performance and Ultimate and will resume soon. Yes. Gift cards can be used to purchase either an Ultimate or Performance membership. Gift cards that were purchased for an RTX 3080 membership are valid for the same number of months for an Ultimate membership.",Yes. Gift cards can be used to purchase either an Ultimate or Performance membership.,RELEVANT,"The generated answer directly answers the question and matches the original answer’s key point that GeForce NOW gift cards can be used for an Ultimate membership. It omits the temporary unavailability note and the RTX 3080 conversion detail, but those are extra context rather than required for the question.",947,20,0.00080025
70,Does switching to another data center change where my Install-to-Play games run from?,"When you first purchase an Install-to-Play game, your persistent storage location is set. You can change it later if needed, but keep in mind — changing it will erase all of your saved data for Install-to-Play games. Also, note that for Install-to-Play titles, the server location setting in the GeForce NOW app won’t apply; these games always run from the storage location you selected. The server location preference still works normally for Ready-to-Play games.","For Install-to-Play titles, the server location setting in the GeForce NOW app won’t apply. These games always run from the storage location you selected.",RELEVANT,"The generated answer correctly states the key point from the original answer: switching server/data center location does not affect where Install-to-Play games run, since they always run from the selected storage location. It is concise but consistent and answers the question.",940,36,0.000867
62,Does upgrading from a Day Pass to a recurring plan take effect right away?,"Yes. The upgrade would go into effect immediately and the value of your day pass purchase will be credited to your upgraded transaction. Note: the credit expires 48 hours after the Day Pass expires, or 72 hours after the purchase is made.","Yes. The upgrade takes effect immediately, and the value of your Day Pass purchase is credited to your upgraded transaction.",RELEVANT,"The generated answer matches the original answer’s main point that the upgrade takes effect immediately and the Day Pass value is credited. It omits the expiration note, but remains correct and sufficient.",673,27,0.00062625
2,What countries or regions is GeForce NOW available in?,"GeForce NOW is currently available from NVIDIA in North America, Europe, Japan, India and through GeForce NOW Alliance partners in other parts of the world. Visit the server status page for a list of available servers and their current status.","GeForce NOW is currently available from NVIDIA in North America, Europe, Japan, and India, and through GeForce NOW Alliance partners in other parts of the world.",RELEVANT,"The generated answer matches the original answer’s availability regions and is consistent with it. It omits the server status page note, but that does not affect the core answer.",729,37,0.00071325
24,Will my remaining membership time be applied when I switch to a higher GeForce NOW membership?,"Your new plan will take effect immediately. Any unused balance from your current membership will be prorated and applied to the first purchase for your upgraded plan. Any remaining balance will be automatically applied to subsequent transactions. For example, if you have 15 days remaining in a Performance 1-month membership and you upgrade to a Ultimate 12-month membership, you would receive an estimated $4.99 reduction on your initial purchase. Your GeForce NOW balance cannot be exchanged for cash. Members can view their remaining GeForce NOW balance in the Saved Payment Methods page within their GeForce NOW Account Portal. Please note, any accrued account balance is forfeited upon downgrading to a free account.","Your new plan will take effect immediately. Any unused balance from your current membership will be prorated and applied to the first purchase for your upgraded plan, and any remaining balance will be automatically applied to subsequent transactions.",RELEVANT,"The generated answer correctly states that the upgrade takes effect immediately and that unused membership balance is prorated and applied to the new plan. It matches the original answer, though it omits additional details such as the example and balance caveats.",942,46,0.0009135
10,Why can’t I play after creating an NVIDIA account?,"After creating an NVIDIA account, you may need to take an additional step of selecting a membership type. You can do this either by visiting geforcenow.com and clicking “Join Now”, or by visiting the NVIDIA account portal to select a membership.","After creating an NVIDIA account, you may need to select a membership type. You can do this by visiting geforcenow.com and clicking “Join Now,” or by visiting the NVIDIA account portal to select a membership.",RELEVANT,"The generated answer matches the original answer’s explanation and suggested next steps, with only a minor wording difference.",699,48,0.00074025
4,How many games can I play on GeForce NOW?,"GeForce NOW supports two types of games to give you the widest choice of titles possible, with an expansive cloud gaming library of over 4,500 games. Ready-to-Play games are available to stream instantly and always kept up to date. They’re tested for a seamless experience. In addition, premium members have access to Install-to-Play games, which they can install, download and play thousands of additional Steam games that have opted-in to Steam Cloud Gaming by the game publisher, with more to be added each week. Learn more about Install-to-Play , or visit the GeForce NOW games page to see which games are currently available.","GeForce NOW has an expansive cloud gaming library of over 4,500 games. Premium members can also access thousands of additional Install-to-Play Steam games.",RELEVANT,"The generated answer matches the original answer’s main point: GeForce NOW offers over 4,500 games, plus thousands of additional Install-to-Play Steam games for premium members. It is concise but consistent and sufficient.",733,36,0.00071175
91,Is there a page that shows all supported devices?,The full list of compatible devices is available on the system requirements page.,The full list of compatible devices is available on the system requirements page.,RELEVANT,The generated answer matches the original answer exactly and directly addresses the question by pointing to the system requirements page for the full list of supported devices.,536,18,0.000483
81,Can I use a gamepad with GeForce NOW?,"Yes, you can use the SHIELD controller to play games on GeForce NOW. Please check our system requirements for a complete list of supported peripherals.","Yes, you can use the SHIELD controller to play games on GeForce NOW. Newer SHIELD models also support third-party Bluetooth or USB-wired controllers. Please check the system requirements for a complete list of supported peripherals.",PARTLY_RELEVANT,"The generated answer correctly says the SHIELD controller can be used with GeForce NOW and matches the original answer’s recommendation to check system requirements. However, it adds an unsupported claim about newer SHIELD models supporting third-party Bluetooth or USB-wired controllers, which is not present in the original answer.",609,50,0.00068175
1,What devices can I use GeForce NOW on?,"GeForce NOW is NVIDIA’s cloud- game streaming service, delivering real-time RTX-powered gameplay straight from the cloud to your laptop, desktop, Mac, Chromebook, SHIELD TV, select Samsung and LG TVs, iPhone, iPad, Android devices, Steam Deck, VR headsets, Linux PC and more. Connect to your favorite game store accounts and stream games you own, or check out hundreds of favorite free-to-play games. With cloud saves for supported games, you can pick up your game where you left off, on any supported device, wherever you are.","GeForce NOW can be used on your laptop, desktop, Mac, Chromebook, SHIELD TV, select Samsung and LG TVs, iPhone, iPad, Android devices, Steam Deck, VR headsets, Linux PC, and more.",RELEVANT,"The generated answer correctly lists the supported devices from the original answer and answers the question directly. It is slightly shorter, but not incorrect or misleading.",590,52,0.0006765
69,Am I able to pay for persistent storage if I have a free GeForce NOW account?,"No. Install-to-Play games are available for premium members only. You need to upgrade to a premium membership first, and then purchase persistent storage.","No. Install-to-Play games are available for premium members only. You need to upgrade to a premium membership first, and then purchase persistent storage.",RELEVANT,The generated answer matches the original answer exactly and correctly states that free GeForce NOW accounts cannot pay for persistent storage without upgrading to premium first.,799,34,0.00075225
90,What website do I use to access GeForce NOW on my browser?,Visit https://play.geforcenow.com .,Visit https://play.geforcenow.com .,RELEVANT,The generated answer exactly matches the original answer and directly answers the question with the correct website.,480,14,0.000423
13,How many hours of playtime do Performance and Ultimate members get each month?,Performance and Ultimate members get 100 hours of monthly playtime. Up to 15 hours of unused playtime can be rolled over to the next month.,"Performance and Ultimate members get 100 hours of monthly playtime, with up to 15 hours of unused playtime able to roll over to the next month.",RELEVANT,The generated answer matches the original answer exactly in substance: 100 hours of monthly playtime plus up to 15 hours rollover.,737,36,0.00071475
23,How can I remove a saved payment method from my GeForce NOW account?,"Log into your account and visit the GeForce NOW membership section. Under Payment Methods, click Update to view payment methods on file. You can delete most saved payment methods from your account, except for the one currently tied to an active subscription. This is to ensure uninterrupted service and prevent accidental subscription cancellations.","Log into your account and go to the GeForce NOW membership section. Under Payment Methods, click Update to view the payment methods on file. You can delete most saved payment methods, except the one currently tied to an active subscription.",RELEVANT,"The generated answer matches the original instructions closely and correctly explains how to remove a saved payment method, including the limitation on deleting the payment method tied to an active subscription.",665,50,0.00072375
96,Does GeForce NOW on iPad support keyboard and mouse gameplay?,You can use a keyboard or mouse for navigating game menus only or for typing in usernames and passwords but a gamepad is required for playing games. Keyboard and mouse is not available for gameplay due to limitations in Safari.,"No. On iPad, keyboard and mouse are only available for navigating game menus or typing usernames and passwords. A gamepad is required for gameplay.",RELEVANT,"The generated answer matches the original answer: keyboard and mouse are limited to menus and text entry, and a gamepad is required for gameplay on iPad.",571,34,0.00058125
61,Is it possible to combine different GeForce NOW Day Pass tiers?,"No, users would need to wait for their current Day Pass to expire before utilizing a day pass for a different membership tier.","No, users would need to wait for their current Day Pass to expire before utilizing a day pass for a different membership tier.",RELEVANT,The generated answer matches the original answer exactly and directly answers the question.,558,29,0.000549
6,How can I check which GeForce NOW games are available in my country?,"GeForce NOW follows local content-rating agencies. We try to have all supported games available in all countries, but some games are prohibited in some countries. Visit our games page to see which titles are available.","Visit the GeForce NOW games page to see which titles are available in your country. GeForce NOW follows local content-rating agencies, so some games may be prohibited in certain countries.",RELEVANT,The generated answer matches the original answer’s guidance: check the GeForce NOW games page and notes that availability can vary by country due to local content-rating agencies.,655,40,0.00067125
